text,label,source
'All business rules specified in the Disputes System shall be in compliance with the Merchant Operating Regulations.',1,dataset_raw.csv
"The user shall be able to request an exchange for an item they want, if the item they have is eligible for exchange.",0,Dataset6000Req.xlsx
The system shall display the user home page based on the user's role when a normal user logs in.,0,Dataset6000Req.xlsx
The system shall record embargo and access control metadata for items.,0,Dataset6000Req.xlsx
'The system shall use IBM and CCR branding standards. The interface must have one IBM logo and one CCR logo.',1,dataset_raw.csv
The system shall be built such that it is as secure as possible from malicious interference.,1,Dataset6000Req.xlsx
"User's will be able to pick up a tile from the wall if it is their turn. If they choose to pick up, the MultiMahjongClient must send this information to the MultiMahjongServer.",0,Dataset6000Req.xlsx
The number of mistakes noted by the students shall be decreased by 50% in the first year.,1,Dataset6000Req.xlsx
User shall be able to track delivery status by providing necessary information.,0,Dataset6000Req.xlsx
The system shall display the payment options and course fee.,0,Dataset6000Req.xlsx
"User shall be able to generate reports, including stock, order, and delivery reports.",0,Dataset6000Req.xlsx
Data user shall access two additional fields from the FPDS data pull for comprehensive data analysis.,1,Dataset6000Req.xlsx
System shall deny access to admin accounts that attempt to log in with non-existing credentials and notify the admin of the log-in failure.,1,Dataset6000Req.xlsx
User shall ensure software meets defined quality attributes.,1,Dataset6000Req.xlsx
The user shall be able to enter a Term Name.,0,Dataset6000Req.xlsx
System shall display a successful transaction message after processing the one-time password.,0,Dataset6000Req.xlsx
The diagnostic information window shall have a button labeled History that when clicked will display the diagnostic history window and display the previous weeks diagnostic results.,0,Dataset6000Req.xlsx
The system shall be able to clearly mark links that open in new browser windows or pop-up windows.,1,Dataset6000Req.xlsx
'The product shall be expected to operate within the maximum maintenance budget for a minimum of 2 years.',1,dataset_raw.csv
The system shall offer a meeting scheduling tool and live chat functionality to connect with prospects and customers.,0,Dataset6000Req.xlsx
System shall provide a shopping cart during online purchase.,0,Dataset6000Req.xlsx
An API User shall be able to identify Administrators.,0,Dataset6000Req.xlsx
'The system will notify affected parties when changes occur affecting classes including but not limited to class cancellations class section detail changes and changes to class offerings for a given quarter.',0,dataset_raw.csv
"System shall allow creation, modification, and deletion of student records, including enrollment number, name, and year of enrollment.",0,Dataset6000Req.xlsx
User shall be able to like a certain topic.,0,Dataset6000Req.xlsx
Corrective Maintenance: Any unidentified bugs need to be fixed promptly.,1,Dataset6000Req.xlsx
System shall have a logical interface for ease of use and common tasks.,1,Dataset6000Req.xlsx
A commercial database shall manage the data while the application server handles the website.,1,Dataset6000Req.xlsx
'The product must be able to interface with any HTML browser. The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).',1,dataset_raw.csv
'The system shall be able to display a printable summary for individual nursing students which will include (but not be limited to) student name student ID admission date classes credits GPA and the cohort that the student is enrolled in.',0,dataset_raw.csv
Admin shall be able to add or remove recycling facility information to ensure users have access to the most recent information.,0,Dataset6000Req.xlsx
The system shall be reusable for each new semester.,1,Dataset6000Req.xlsx
'The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.',1,dataset_raw.csv
System shall ensure efficient email communication for trainers via the website.,1,Dataset6000Req.xlsx
"User shall access the system 24/7, with planned maintenance during off-peak hours.",1,Dataset6000Req.xlsx
Quick employer registration shall be possible using email and password.,0,Dataset6000Req.xlsx
System shall list all sellers offering a common product and prioritize them based on the percentage of discount.,0,Dataset6000Req.xlsx
"The system shall be able to define and manage various type of messages already in the drivers smart card holder like predelivery check, stolen/lost cards, renewals, exchanges and duplicates",0,Dataset6000Req.xlsx
The product shall be used in office environments.,1,Dataset6000Req.xlsx
"System must authenticate users with the correct username and password before allowing full access, ensuring database safety and secure payments.",1,Dataset6000Req.xlsx
System shall display a detailed invoice for the current order once confirmed.,0,Dataset6000Req.xlsx
The system shall be scalable to support at least 200 concurrent connections (P1).,1,Dataset6000Req.xlsx
'Izogn Administrator must be able to add new products to the website within 2 minutes.',1,dataset_raw.csv
System shall be able to display relevant error messages and take corrective action.,0,Dataset6000Req.xlsx
The system shall allow processing of medicine orders by patients.,0,Dataset6000Req.xlsx
User shall be able to access their bank account through Freecharge.,0,Dataset6000Req.xlsx
The user shall be able to add a new academic year/term to add the exam.,0,Dataset6000Req.xlsx
'Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student including student ID student name phone number e-mail status (full time or part time) and program of study.',0,dataset_raw.csv
'The product shall store new conference rooms.',0,dataset_raw.csv
"System shall verify user input from the database and proceed accordingly, logging the user into the home page.",0,Dataset6000Req.xlsx
The system shall allow the mediator to negotiate a location / equipment.,0,Dataset6000Req.xlsx
"User shall integrate the app with communication platforms for real-time translation of conversations, chat messages, and social media posts.",0,Dataset6000Req.xlsx
The website shall utilize HTTPS protocol to enhance security during data transmission.,1,Dataset6000Req.xlsx
The application shall score the user globally to provide motivation.,0,Dataset6000Req.xlsx
System shall validate the information provided by the user using JavaScript on the client side.,0,Dataset6000Req.xlsx
The hardware and operating system shall be capable of supporting a screen resolution no greater than 320 x 240 pixels due to the small form factor.,0,Dataset6000Req.xlsx
"User shall be able to add, modify, or remove user data, with changes reflected successfully.",0,Dataset6000Req.xlsx
The system shall display user-friendly map view results requiring a single click to select a pin.,0,Dataset6000Req.xlsx
System shall send an email to the user's verified email address with a verification code or link to set a new password.,0,Dataset6000Req.xlsx
